0.1,0.1,33.8724
0.2,0.1,34.0143
0.3,0.1,34.257
0.4,0.1,34.6002
0.5,0.1,35.0434
0.6,0.1,35.5859
0.7,0.1,36.2262
0.8,0.1,36.9627
0.9,0.1,37.7929
1,0.1,38.7134
1.1,0.1,39.7201
1.2,0.1,40.8078
1.3,0.1,41.9699
1.4,0.1,43.1987
1.5,0.1,44.4848
1.6,0.1,45.8169
1.7,0.1,47.1825
1.8,0.1,48.5667
1.9,0.1,49.9532
2,0.1,51.3238
2.1,0.1,52.6589
2.2,0.1,53.9375
2.3,0.1,55.1379
2.4,0.1,56.2383
2.5,0.1,57.2171
2.6,0.1,58.0542
2.7,0.1,58.7314
2.8,0.1,59.2333
2.9,0.1,59.5483
3,0.1,59.6689
3.1,0.1,59.5924
3.2,0.1,59.3205
3.3,0.1,58.86
3.4,0.1,58.2215
3.5,0.1,57.4193
3.6,0.1,56.4706
3.7,0.1,55.3948
3.8,0.1,54.2121
3.9,0.1,52.9434
4,0.1,51.6092
4.1,0.1,50.2292
4.2,0.1,48.8218
4.3,0.1,47.404
4.4,0.1,45.9906
4.5,0.1,44.595
4.6,0.1,43.2284
4.7,0.1,41.9002
4.8,0.1,40.6182
4.9,0.1,39.3884
5,0.1,38.2155
5.1,0.1,37.1027
5.2,0.1,36.0521
5.3,0.1,35.0647
5.4,0.1,34.1408
5.5,0.1,33.2797
5.6,0.1,32.4803
5.7,0.1,31.7409
5.8,0.1,31.0593
5.9,0.1,30.4332
6,0.1,29.86
6.1,0.1,29.3368
6.2,0.1,28.8607
6.3,0.1,28.4288
6.4,0.1,28.0381
6.5,0.1,27.6857
6.6,0.1,27.3687
6.7,0.1,27.0844
6.8,0.1,26.83
6.9,0.1,26.603
7,0.1,26.4011
7.1,0.1,26.2218
7.2,0.1,26.0631
7.3,0.1,25.923
7.4,0.1,25.7995
7.5,0.1,25.6911
7.6,0.1,25.596
7.7,0.1,25.5129
7.8,0.1,25.4404
7.9,0.1,25.3774
8,0.1,25.3227
8.1,0.1,25.2753
8.2,0.1,25.2344
8.3,0.1,25.1991
8.4,0.1,25.1688
8.5,0.1,25.1428
8.6,0.1,25.1206
8.7,0.1,25.1017
8.8,0.1,25.0856
8.9,0.1,25.072
9,0.1,25.0604
9.1,0.1,25.0508
9.2,0.1,25.0427
9.3,0.1,25.036
9.4,0.1,25.0304
9.5,0.1,25.026
9.6,0.1,25.0224
9.7,0.1,25.0197
9.8,0.1,25.0177
9.9,0.1,25.0164
10,0.1,25.0157

0.1,0.2,33.937
0.2,0.2,34.0797
0.3,0.2,34.324
0.4,0.2,34.6697
0.5,0.2,35.1163
0.6,0.2,35.663
0.7,0.2,36.3086
0.8,0.2,37.0514
0.9,0.2,37.8889
1,0.2,38.818
1.1,0.2,39.8345
1.2,0.2,40.9335
1.3,0.2,42.1083
1.4,0.2,43.3514
1.5,0.2,44.6533
1.6,0.2,46.0031
1.7,0.2,47.3879
1.8,0.2,48.793
1.9,0.2,50.2018
2,0.2,51.5959
2.1,0.2,52.9554
2.2,0.2,54.2589
2.3,0.2,55.4841
2.4,0.2,56.6083
2.5,0.2,57.6093
2.6,0.2,58.466
2.7,0.2,59.1595
2.8,0.2,59.6736
2.9,0.2,59.9961
3,0.2,60.1192
3.1,0.2,60.0398
3.2,0.2,59.7601
3.3,0.2,59.287
3.4,0.2,58.6317
3.5,0.2,57.8095
3.6,0.2,56.8383
3.7,0.2,55.7382
3.8,0.2,54.5305
3.9,0.2,53.2365
4,0.2,51.8774
4.1,0.2,50.4735
4.2,0.2,49.0433
4.3,0.2,47.6041
4.4,0.2,46.171
4.5,0.2,44.7571
4.6,0.2,43.3739
4.7,0.2,42.0307
4.8,0.2,40.7351
4.9,0.2,39.4931
5,0.2,38.3093
5.1,0.2,37.1867
5.2,0.2,36.1273
5.3,0.2,35.1321
5.4,0.2,34.2011
5.5,0.2,33.3338
5.6,0.2,32.5288
5.7,0.2,31.7843
5.8,0.2,31.0983
5.9,0.2,30.4682
6,0.2,29.8913
6.1,0.2,29.3649
6.2,0.2,28.8859
6.3,0.2,28.4513
6.4,0.2,28.0583
6.5,0.2,27.7037
6.6,0.2,27.3848
6.7,0.2,27.0988
6.8,0.2,26.8428
6.9,0.2,26.6145
7,0.2,26.4112
7.1,0.2,26.2308
7.2,0.2,26.0711
7.3,0.2,25.9301
7.4,0.2,25.8058
7.5,0.2,25.6966
7.6,0.2,25.6009
7.7,0.2,25.5172
7.8,0.2,25.4442
7.9,0.2,25.3807
8,0.2,25.3256
8.1,0.2,25.2778
8.2,0.2,25.2366
8.3,0.2,25.201
8.4,0.2,25.1705
8.5,0.2,25.1443
8.6,0.2,25.1219
8.7,0.2,25.1028
8.8,0.2,25.0865
8.9,0.2,25.0728
9,0.2,25.0611
9.1,0.2,25.0514
9.2,0.2,25.0432
9.3,0.2,25.0364
9.4,0.2,25.0308
9.5,0.2,25.0263
9.6,0.2,25.0227
9.7,0.2,25.0199
9.8,0.2,25.0179
9.9,0.2,25.0166
10,0.2,25.016

0.1,0.3,34.0241
0.2,0.3,34.1684
0.3,0.3,34.4156
0.4,0.3,34.7658
0.5,0.3,35.2184
0.6,0.3,35.7729
0.7,0.3,36.428
0.8,0.3,37.1823
0.9,0.3,38.0334
1,0.3,38.9784
1.1,0.3,40.0134
1.2,0.3,41.1335
1.3,0.3,42.3325
1.4,0.3,43.6028
1.5,0.3,44.9353
1.6,0.3,46.319
1.7,0.3,47.7411
1.8,0.3,49.1868
1.9,0.3,50.6394
2,0.3,52.08
2.1,0.3,53.4879
2.2,0.3,54.8408
2.3,0.3,56.1153
2.4,0.3,57.2873
2.5,0.3,58.333
2.6,0.3,59.2294
2.7,0.3,59.956
2.8,0.3,60.495
2.9,0.3,60.8328
3,0.3,60.9609
3.1,0.3,60.876
3.2,0.3,60.5804
3.3,0.3,60.0819
3.4,0.3,59.3931
3.5,0.3,58.5307
3.6,0.3,57.5144
3.7,0.3,56.3661
3.8,0.3,55.1085
3.9,0.3,53.7646
4,0.3,52.3567
4.1,0.3,50.9059
4.2,0.3,49.4314
4.3,0.3,47.951
4.4,0.3,46.4798
4.5,0.3,45.0313
4.6,0.3,43.6168
4.7,0.3,42.2454
4.8,0.3,40.9247
4.9,0.3,39.6603
5,0.3,38.4566
5.1,0.3,37.3164
5.2,0.3,36.2415
5.3,0.3,35.2327
5.4,0.3,34.2897
5.5,0.3,33.4119
5.6,0.3,32.5976
5.7,0.3,31.845
5.8,0.3,31.1518
5.9,0.3,30.5154
6,0.3,29.933
6.1,0.3,29.4016
6.2,0.3,28.9183
6.3,0.3,28.48
6.4,0.3,28.0835
6.5,0.3,27.726
6.6,0.3,27.4045
6.7,0.3,27.1161
6.8,0.3,26.8581
6.9,0.3,26.6279
7,0.3,26.4231
7.1,0.3,26.2413
7.2,0.3,26.0803
7.3,0.3,25.9381
7.4,0.3,25.8129
7.5,0.3,25.7028
7.6,0.3,25.6063
7.7,0.3,25.522
7.8,0.3,25.4484
7.9,0.3,25.3843
8,0.3,25.3287
8.1,0.3,25.2805
8.2,0.3,25.2389
8.3,0.3,25.2031
8.4,0.3,25.1722
8.5,0.3,25.1458
8.6,0.3,25.1232
8.7,0.3,25.1039
8.8,0.3,25.0875
8.9,0.3,25.0736
9,0.3,25.0619
9.1,0.3,25.052
9.2,0.3,25.0437
9.3,0.3,25.0369
9.4,0.3,25.0312
9.5,0.3,25.0266
9.6,0.3,25.023
9.7,0.3,25.0202
9.8,0.3,25.0182
9.9,0.3,25.0169
10,0.3,25.0162

0.1,0.4,34.1326
0.2,0.4,34.2789
0.3,0.4,34.5304
0.4,0.4,34.8869
0.5,0.4,35.3482
0.6,0.4,35.9137
0.7,0.4,36.5825
0.8,0.4,37.3533
0.9,0.4,38.2241
1,0.4,39.1922
1.1,0.4,40.254
1.2,0.4,41.4049
1.3,0.4,42.6391
1.4,0.4,43.9494
1.5,0.4,45.3268
1.6,0.4,46.7607
1.7,0.4,48.2383
1.8,0.4,49.7448
1.9,0.4,51.2629
2,0.4,52.7734
2.1,0.4,54.2545
2.2,0.4,55.6825
2.3,0.4,57.0324
2.4,0.4,58.2777
2.5,0.4,59.3921
2.6,0.4,60.3501
2.7,0.4,61.128
2.8,0.4,61.7058
2.9,0.4,62.0677
3,0.4,62.2037
3.1,0.4,62.1102
3.2,0.4,61.7899
3.3,0.4,61.252
3.4,0.4,60.5112
3.5,0.4,59.5867
3.6,0.4,58.5012
3.7,0.4,57.279
3.8,0.4,55.9456
3.9,0.4,54.526
4,0.4,53.0444
4.1,0.4,51.5232
4.2,0.4,49.9826
4.3,0.4,48.4408
4.4,0.4,46.9135
4.5,0.4,45.414
4.6,0.4,43.9535
4.7,0.4,42.5411
4.8,0.4,41.1838
4.9,0.4,39.8872
5,0.4,38.655
5.1,0.4,37.4898
5.2,0.4,36.393
5.3,0.4,35.3649
5.4,0.4,34.4052
5.5,0.4,33.5127
5.6,0.4,32.6856
5.7,0.4,31.9219
5.8,0.4,31.2189
5.9,0.4,30.5741
6,0.4,29.9843
6.1,0.4,29.4465
6.2,0.4,28.9575
6.3,0.4,28.5143
6.4,0.4,28.1136
6.5,0.4,27.7523
6.6,0.4,27.4275
6.7,0.4,27.1362
6.8,0.4,26.8757
6.9,0.4,26.6433
7,0.4,26.4365
7.1,0.4,26.253
7.2,0.4,26.0905
7.3,0.4,25.9471
7.4,0.4,25.8207
7.5,0.4,25.7096
7.6,0.4,25.6122
7.7,0.4,25.5271
7.8,0.4,25.4528
7.9,0.4,25.3882
8,0.4,25.3321
8.1,0.4,25.2834
8.2,0.4,25.2414
8.3,0.4,25.2052
8.4,0.4,25.1741
8.5,0.4,25.1474
8.6,0.4,25.1246
8.7,0.4,25.1051
8.8,0.4,25.0885
8.9,0.4,25.0745
9,0.4,25.0626
9.1,0.4,25.0526
9.2,0.4,25.0443
9.3,0.4,25.0374
9.4,0.4,25.0317
9.5,0.4,25.027
9.6,0.4,25.0233
9.7,0.4,25.0205
9.8,0.4,25.0185
9.9,0.4,25.0171
10,0.4,25.0164

0.1,0.5,34.2604
0.2,0.5,34.4094
0.3,0.5,34.6662
0.4,0.5,35.0308
0.5,0.5,35.5032
0.6,0.5,36.0829
0.7,0.5,36.7693
0.8,0.5,37.5614
0.9,0.5,38.4575
1,0.5,39.4554
1.1,0.5,40.5519
1.2,0.5,41.743
1.3,0.5,43.0232
1.4,0.5,44.3858
1.5,0.5,45.8224
1.6,0.5,47.3226
1.7,0.5,48.8738
1.8,0.5,50.4612
1.9,0.5,52.0673
2,0.5,53.672
2.1,0.5,55.2523
2.2,0.5,56.7829
2.3,0.5,58.2362
2.4,0.5,59.5828
2.5,0.5,60.7929
2.6,0.5,61.8367
2.7,0.5,62.6869
2.8,0.5,63.3193
2.9,0.5,63.7152
3,0.5,63.8626
3.1,0.5,63.757
3.2,0.5,63.4019
3.3,0.5,62.8086
3.4,0.5,61.9949
3.5,0.5,60.9838
3.6,0.5,59.802
3.7,0.5,58.4779
3.8,0.5,57.0405
3.9,0.5,55.5179
4,0.5,53.9365
4.1,0.5,52.3204
4.2,0.5,50.6913
4.3,0.5,49.0679
4.4,0.5,47.4662
4.5,0.5,45.8995
4.6,0.5,44.3788
4.7,0.5,42.9128
4.8,0.5,41.5082
4.9,0.5,40.1697
5,0.5,38.9008
5.1,0.5,37.7035
5.2,0.5,36.5787
5.3,0.5,35.5262
5.4,0.5,34.5452
5.5,0.5,33.6343
5.6,0.5,32.7912
5.7,0.5,32.0135
5.8,0.5,31.2985
5.9,0.5,30.6432
6,0.5,30.0443
6.1,0.5,29.4987
6.2,0.5,29.0029
6.3,0.5,28.5537
6.4,0.5,28.1479
6.5,0.5,27.7821
6.6,0.5,27.4534
6.7,0.5,27.1588
6.8,0.5,26.8953
6.9,0.5,26.6604
7,0.5,26.4514
7.1,0.5,26.2659
7.2,0.5,26.1017
7.3,0.5,25.9568
7.4,0.5,25.8291
7.5,0.5,25.7169
7.6,0.5,25.6186
7.7,0.5,25.5326
7.8,0.5,25.4576
7.9,0.5,25.3923
8,0.5,25.3356
8.1,0.5,25.2865
8.2,0.5,25.2441
8.3,0.5,25.2075
8.4,0.5,25.1761
8.5,0.5,25.1491
8.6,0.5,25.126
8.7,0.5,25.1064
8.8,0.5,25.0896
8.9,0.5,25.0754
9,0.5,25.0634
9.1,0.5,25.0533
9.2,0.5,25.0449
9.3,0.5,25.0379
9.4,0.5,25.0321
9.5,0.5,25.0274
9.6,0.5,25.0237
9.7,0.5,25.0208
9.8,0.5,25.0187
9.9,0.5,25.0174
10,0.5,25.0167

0.1,0.6,34.4051
0.2,0.6,34.5573
0.3,0.6,34.8204
0.4,0.6,35.1948
0.5,0.6,35.6804
0.6,0.6,36.2771
0.7,0.6,36.9846
0.8,0.6,37.8023
0.9,0.6,38.729
1,0.6,39.763
1.1,0.6,40.9016
1.2,0.6,42.1415
1.3,0.6,43.478
1.4,0.6,44.9049
1.5,0.6,46.4144
1.6,0.6,47.9967
1.7,0.6,49.6396
1.8,0.6,51.3284
1.9,0.6,53.0454
2,0.6,54.7696
2.1,0.6,56.477
2.2,0.6,58.1398
2.3,0.6,59.7276
2.4,0.6,61.207
2.5,0.6,62.5433
2.6,0.6,63.7015
2.7,0.6,64.6484
2.8,0.6,65.3545
2.9,0.6,65.7965
3,0.6,65.9592
3.1,0.6,65.8373
3.2,0.6,65.4353
3.3,0.6,64.7674
3.4,0.6,63.8562
3.5,0.6,62.73
3.6,0.6,61.4212
3.7,0.6,59.9637
3.8,0.6,58.3912
3.9,0.6,56.7357
4,0.6,55.0268
4.1,0.6,53.2905
4.2,0.6,51.5499
4.3,0.6,49.8243
4.4,0.6,48.1301
4.5,0.6,46.4804
4.6,0.6,44.8857
4.7,0.6,43.3541
4.8,0.6,41.8917
4.9,0.6,40.5025
5,0.6,39.1893
5.1,0.6,37.9534
5.2,0.6,36.7949
5.3,0.6,35.7133
5.4,0.6,34.707
5.5,0.6,33.7741
5.6,0.6,32.9121
5.7,0.6,32.1181
5.8,0.6,31.389
5.9,0.6,30.7214
6,0.6,30.112
6.1,0.6,29.5572
6.2,0.6,29.0535
6.3,0.6,28.5975
6.4,0.6,28.1858
6.5,0.6,27.815
6.6,0.6,27.4819
6.7,0.6,27.1834
6.8,0.6,26.9166
6.9,0.6,26.6788
7,0.6,26.4674
7.1,0.6,26.2798
7.2,0.6,26.1137
7.3,0.6,25.9672
7.4,0.6,25.8381
7.5,0.6,25.7247
7.6,0.6,25.6253
7.7,0.6,25.5384
7.8,0.6,25.4626
7.9,0.6,25.3966
8,0.6,25.3394
8.1,0.6,25.2897
8.2,0.6,25.2469
8.3,0.6,25.2099
8.4,0.6,25.1781
8.5,0.6,25.1509
8.6,0.6,25.1276
8.7,0.6,25.1077
8.8,0.6,25.0907
8.9,0.6,25.0764
9,0.6,25.0642
9.1,0.6,25.054
9.2,0.6,25.0455
9.3,0.6,25.0384
9.4,0.6,25.0326
9.5,0.6,25.0278
9.6,0.6,25.0241
9.7,0.6,25.0212
9.8,0.6,25.019
9.9,0.6,25.0177
10,0.6,25.017

0.1,0.7,34.5635
0.2,0.7,34.7193
0.3,0.7,34.9898
0.4,0.7,35.3752
0.5,0.7,35.8759
0.6,0.7,36.4921
0.7,0.7,37.2239
0.8,0.7,38.071
0.9,0.7,39.033
1,0.7,40.1086
1.1,0.7,41.2961
1.2,0.7,42.5929
1.3,0.7,43.995
1.4,0.7,45.4973
1.5,0.7,47.0929
1.6,0.7,48.7726
1.7,0.7,50.525
1.8,0.7,52.3358
1.9,0.7,54.1872
2,0.7,56.0578
2.1,0.7,57.9218
2.2,0.7,59.7495
2.3,0.7,61.5065
2.4,0.7,63.1548
2.5,0.7,64.6534
2.6,0.7,65.96
2.7,0.7,67.0336
2.8,0.7,67.8368
2.9,0.7,68.3399
3,0.7,68.5232
3.1,0.7,68.3796
3.2,0.7,67.9155
3.3,0.7,67.1495
3.4,0.7,66.1107
3.5,0.7,64.8352
3.6,0.7,63.3634
3.7,0.7,61.7363
3.8,0.7,59.9939
3.9,0.7,58.1731
4,0.7,56.3068
4.1,0.7,54.4236
4.2,0.7,52.5479
4.3,0.7,50.6996
4.4,0.7,48.895
4.5,0.7,47.1469
4.6,0.7,45.465
4.7,0.7,43.8566
4.8,0.7,42.3268
4.9,0.7,40.8788
5,0.7,39.5144
5.1,0.7,38.234
5.2,0.7,37.037
5.3,0.7,35.922
5.4,0.7,34.887
5.5,0.7,33.9292
5.6,0.7,33.0457
5.7,0.7,32.2333
5.8,0.7,31.4882
5.9,0.7,30.807
6,0.7,30.1857
6.1,0.7,29.6208
6.2,0.7,29.1084
6.3,0.7,28.6449
6.4,0.7,28.2266
6.5,0.7,27.8502
6.6,0.7,27.5123
6.7,0.7,27.2096
6.8,0.7,26.9393
6.9,0.7,26.6984
7,0.7,26.4842
7.1,0.7,26.2943
7.2,0.7,26.1263
7.3,0.7,25.978
7.4,0.7,25.8475
7.5,0.7,25.7328
7.6,0.7,25.6323
7.7,0.7,25.5444
7.8,0.7,25.4678
7.9,0.7,25.4011
8,0.7,25.3432
8.1,0.7,25.2931
8.2,0.7,25.2497
8.3,0.7,25.2124
8.4,0.7,25.1802
8.5,0.7,25.1527
8.6,0.7,25.1291
8.7,0.7,25.109
8.8,0.7,25.0919
8.9,0.7,25.0774
9,0.7,25.0651
9.1,0.7,25.0548
9.2,0.7,25.0461
9.3,0.7,25.0389
9.4,0.7,25.033
9.5,0.7,25.0282
9.6,0.7,25.0244
9.7,0.7,25.0215
9.8,0.7,25.0194
9.9,0.7,25.018
10,0.7,25.0173

0.1,0.8,34.7322
0.2,0.8,34.892
0.3,0.8,35.1704
0.4,0.8,35.568
0.5,0.8,36.0854
0.6,0.8,36.7231
0.7,0.8,37.4817
0.8,0.8,38.3615
